CODE,NAME,DISEASE,BASE_ANTIGEN,INTRO_YEAR,CASES_BEFORE,CASES_AFTER,ABS_CHANGE,PCT_CHANGE
MLI,Mali,TETANUS,TTCV4,2018.0,132.4126984126984,9.6,-122.81269841269841,-92.74994006233518
MLI,Mali,TETANUS,TTCV5,2018.0,132.4126984126984,9.6,-122.81269841269841,-92.74994006233518
MLI,Mali,TETANUS,TTCV6,2018.0,132.4126984126984,9.6,-122.81269841269841,-92.74994006233518
MLT,Malta,TETANUS,TT2PLUS,1981.0,4.0,0.379746835443038,-3.620253164556962,-90.50632911392404
MLT,Malta,TETANUS,TTCV4,2018.0,0.5428571428571428,0.0,-0.5428571428571428,-100.0
MLT,Malta,TETANUS,TTCV5,2018.0,0.5428571428571428,0.0,-0.5428571428571428,-100.0
MLT,Malta,TETANUS,TTCV6,2018.0,0.5428571428571428,0.0,-0.5428571428571428,-100.0
MMR,Myanmar,TETANUS,TTCV4,2018.0,421.17910447761193,18.09090909090909,-403.08819538670286,-95.7046992838481
MMR,Myanmar,TETANUS,TTCV5,2018.0,421.17910447761193,18.09090909090909,-403.08819538670286,-95.7046992838481
MMR,Myanmar,TETANUS,TTCV6,2018.0,421.17910447761193,18.09090909090909,-403.08819538670286,-95.7046992838481
MNE,Montenegro,TETANUS,TTCV4,2018.0,0.05555555555555555,0.0,-0.05555555555555555,-100.0
MNE,Montenegro,TETANUS,TTCV5,2018.0,0.05555555555555555,0.0,-0.05555555555555555,-100.0
MNE,Montenegro,TETANUS,TTCV6,2018.0,0.05555555555555555,0.0,-0.05555555555555555,-100.0
MNG,Mongolia,TETANUS,TTCV4,2018.0,0.676056338028169,0.0,-0.676056338028169,-100.0
MNG,Mongolia,TETANUS,TTCV5,2018.0,0.676056338028169,0.0,-0.676056338028169,-100.0
MNG,Mongolia,TETANUS,TTCV6,2018.0,0.676056338028169,0.0,-0.676056338028169,-100.0
MNP,Northern Mariana Islands,TETANUS,DTPCV1,2000.0,0.2,0.0,-0.2,-100.0
MNP,Northern Mariana Islands,TETANUS,DTPCV3,1988.0,0.0,0.08333333333333333,0.08333333333333333,
MNP,Northern Mariana Islands,TETANUS,TT2PLUS,1988.0,0.0,0.08333333333333333,0.08333333333333333,
MNP,Northern Mariana Islands,TETANUS,TTCV4,2018.0,0.08571428571428572,0.0,-0.08571428571428572,-100.0
MNP,Northern Mariana Islands,TETANUS,TTCV5,2018.0,0.08571428571428572,0.0,-0.08571428571428572,-100.0
MNP,Northern Mariana Islands,TETANUS,TTCV6,2018.0,0.08571428571428572,0.0,-0.08571428571428572,-100.0
MOZ,Mozambique,TETANUS,TT2PLUS,1981.0,337.0,89.07692307692308,-247.9230769230769,-73.56767861218898
MOZ,Mozambique,TETANUS,TTCV4,2018.0,87.89855072463769,141.54545454545453,53.646903820816846,61.03275125533985
MOZ,Mozambique,TETANUS,TTCV5,2018.0,87.89855072463769,141.54545454545453,53.646903820816846,61.03275125533985
MOZ,Mozambique,TETANUS,TTCV6,2018.0,87.89855072463769,141.54545454545453,53.646903820816846,61.03275125533985
MRT,Mauritania,TETANUS,TT2PLUS,1981.0,12.0,22.523809523809526,10.523809523809526,87.69841269841271
MRT,Mauritania,TETANUS,TTCV4,2018.0,22.673076923076923,21.0,-1.6730769230769234,-7.3791348600508915
MRT,Mauritania,TETANUS,TTCV5,2018.0,22.673076923076923,21.0,-1.6730769230769234,-7.3791348600508915
MRT,Mauritania,TETANUS,TTCV6,2018.0,22.673076923076923,21.0,-1.6730769230769234,-7.3791348600508915
MSR,Montserrat,TETANUS,DTPCV1,2000.0,0.0,0.0,0.0,
MSR,Montserrat,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
MSR,Montserrat,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
MSR,Montserrat,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
MUS,Mauritius,TETANUS,TTCV4,2018.0,1.0327868852459017,1.0,-0.032786885245901676,-3.174603174603178
MUS,Mauritius,TETANUS,TTCV5,2018.0,1.0327868852459017,1.0,-0.032786885245901676,-3.174603174603178
MUS,Mauritius,TETANUS,TTCV6,2018.0,1.0327868852459017,1.0,-0.032786885245901676,-3.174603174603178
MWI,Malawi,TETANUS,TTCV4,2018.0,109.35483870967742,4.181818181818182,-105.17302052785924,-96.17591847680342
MWI,Malawi,TETANUS,TTCV5,2018.0,109.35483870967742,4.181818181818182,-105.17302052785924,-96.17591847680342
MWI,Malawi,TETANUS,TTCV6,2018.0,109.35483870967742,4.181818181818182,-105.17302052785924,-96.17591847680342
MYS,Malaysia,TETANUS,TTCV4,2018.0,26.43243243243243,30.833333333333332,4.400900900900901,16.649625085207905
MYS,Malaysia,TETANUS,TTCV5,2018.0,26.43243243243243,30.833333333333332,4.400900900900901,16.649625085207905
MYS,Malaysia,TETANUS,TTCV6,2018.0,26.43243243243243,30.833333333333332,4.400900900900901,16.649625085207905
NAM,Namibia,TETANUS,DTPCV1,1991.0,33.333333333333336,11.137931034482758,-22.195402298850578,-66.58620689655173
NAM,Namibia,TETANUS,DTPCV3,1989.0,52.0,11.566666666666666,-40.43333333333334,-77.75641025641026
NAM,Namibia,TETANUS,TT2PLUS,1989.0,52.0,11.566666666666666,-40.43333333333334,-77.75641025641026
NAM,Namibia,TETANUS,TTCV4,2018.0,14.938775510204081,1.1666666666666667,-13.772108843537415,-92.19034608378871
NAM,Namibia,TETANUS,TTCV5,2018.0,14.938775510204081,1.1666666666666667,-13.772108843537415,-92.19034608378871
NAM,Namibia,TETANUS,TTCV6,2018.0,14.938775510204081,1.1666666666666667,-13.772108843537415,-92.19034608378871
NCL,New Caledonia,TETANUS,DTPCV1,2000.0,0.4166666666666667,0.03571428571428571,-0.380952380952381,-91.42857142857143
NCL,New Caledonia,TETANUS,DTPCV3,1984.0,0.25,0.20833333333333334,-0.04166666666666666,-16.666666666666664
NCL,New Caledonia,TETANUS,TT2PLUS,1984.0,0.25,0.20833333333333334,-0.04166666666666666,-16.666666666666664
NCL,New Caledonia,TETANUS,TTCV4,2018.0,0.2391304347826087,0.0,-0.2391304347826087,-100.0
NCL,New Caledonia,TETANUS,TTCV5,2018.0,0.2391304347826087,0.0,-0.2391304347826087,-100.0
NCL,New Caledonia,TETANUS,TTCV6,2018.0,0.2391304347826087,0.0,-0.2391304347826087,-100.0
NER,Niger,TETANUS,TT2PLUS,1981.0,346.0,106.14814814814815,-239.85185185185185,-69.32134446585313
NER,Niger,TETANUS,TTCV4,2018.0,123.82857142857142,23.0,-100.82857142857142,-81.42593447161975
NER,Niger,TETANUS,TTCV5,2018.0,123.82857142857142,23.0,-100.82857142857142,-81.42593447161975
NER,Niger,TETANUS,TTCV6,2018.0,123.82857142857142,23.0,-100.82857142857142,-81.42593447161975
NGA,Nigeria,TETANUS,TT2PLUS,1981.0,3095.0,1152.514705882353,-1942.485294117647,-62.762045044188916
NGA,Nigeria,TETANUS,TTCV4,2018.0,1412.5263157894738,79.33333333333333,-1333.1929824561405,-94.38358546339768
NGA,Nigeria,TETANUS,TTCV5,2018.0,1412.5263157894738,79.33333333333333,-1333.1929824561405,-94.38358546339768
NGA,Nigeria,TETANUS,TTCV6,2018.0,1412.5263157894738,79.33333333333333,-1333.1929824561405,-94.38358546339768
NIC,Nicaragua,TETANUS,TTCV4,2018.0,31.289473684210527,0.25,-31.039473684210527,-99.20100925147183
NIC,Nicaragua,TETANUS,TTCV5,2018.0,31.289473684210527,0.25,-31.039473684210527,-99.20100925147183
NIC,Nicaragua,TETANUS,TTCV6,2018.0,31.289473684210527,0.25,-31.039473684210527,-99.20100925147183
NIU,Niue,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
NIU,Niue,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
NIU,Niue,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
NLD,Netherlands (Kingdom of the),TETANUS,TTCV4,2018.0,1.4509803921568627,0.8333333333333334,-0.6176470588235293,-42.567567567567565
NLD,Netherlands (Kingdom of the),TETANUS,TTCV5,2018.0,1.4509803921568627,0.8333333333333334,-0.6176470588235293,-42.567567567567565
NLD,Netherlands (Kingdom of the),TETANUS,TTCV6,2018.0,1.4509803921568627,0.8333333333333334,-0.6176470588235293,-42.567567567567565
NOR,Norway,TETANUS,TT2PLUS,1983.0,0.8,0.5694444444444444,-0.23055555555555562,-28.819444444444454
NOR,Norway,TETANUS,TTCV4,2018.0,0.6268656716417911,0.3,-0.3268656716417911,-52.142857142857146
NOR,Norway,TETANUS,TTCV5,2018.0,0.6268656716417911,0.3,-0.3268656716417911,-52.142857142857146
NOR,Norway,TETANUS,TTCV6,2018.0,0.6268656716417911,0.3,-0.3268656716417911,-52.142857142857146
NPL,Nepal,TETANUS,TTCV4,2018.0,201.52173913043478,256.25,54.72826086956522,27.15749730312837
NPL,Nepal,TETANUS,TTCV5,2018.0,201.52173913043478,256.25,54.72826086956522,27.15749730312837
NPL,Nepal,TETANUS,TTCV6,2018.0,201.52173913043478,256.25,54.72826086956522,27.15749730312837
NRU,Nauru,TETANUS,TT2PLUS,1984.0,0.0,0.23684210526315788,0.23684210526315788,
NRU,Nauru,TETANUS,TTCV4,2018.0,0.225,0.0,-0.225,-100.0
NRU,Nauru,TETANUS,TTCV5,2018.0,0.225,0.0,-0.225,-100.0
NRU,Nauru,TETANUS,TTCV6,2018.0,0.225,0.0,-0.225,-100.0
NZL,New Zealand,TETANUS,TTCV4,2018.0,1.1639344262295082,0.2,-0.9639344262295082,-82.8169014084507
NZL,New Zealand,TETANUS,TTCV5,2018.0,1.1639344262295082,0.2,-0.9639344262295082,-82.8169014084507
NZL,New Zealand,TETANUS,TTCV6,2018.0,1.1639344262295082,0.2,-0.9639344262295082,-82.8169014084507
OMN,Oman,TETANUS,TTCV4,2018.0,7.444444444444445,0.08333333333333333,-7.361111111111112,-98.88059701492537
OMN,Oman,TETANUS,TTCV5,2018.0,7.444444444444445,0.08333333333333333,-7.361111111111112,-98.88059701492537
OMN,Oman,TETANUS,TTCV6,2018.0,7.444444444444445,0.08333333333333333,-7.361111111111112,-98.88059701492537
PAK,Pakistan,TETANUS,TTCV4,2018.0,1585.5416666666667,378.1,-1207.4416666666666,-76.15325992694399
PAK,Pakistan,TETANUS,TTCV5,2018.0,1585.5416666666667,378.1,-1207.4416666666666,-76.15325992694399
PAK,Pakistan,TETANUS,TTCV6,2018.0,1585.5416666666667,378.1,-1207.4416666666666,-76.15325992694399
PAN,Panama,TETANUS,TTCV4,2018.0,5.881578947368421,0.6666666666666666,-5.214912280701754,-88.66517524235644
PAN,Panama,TETANUS,TTCV5,2018.0,5.881578947368421,0.6666666666666666,-5.214912280701754,-88.66517524235644
PAN,Panama,TETANUS,TTCV6,2018.0,5.881578947368421,0.6666666666666666,-5.214912280701754,-88.66517524235644
PER,Peru,TETANUS,TTCV4,2018.0,103.89473684210526,11.5,-92.39473684210526,-88.93110435663627
PER,Peru,TETANUS,TTCV5,2018.0,103.89473684210526,11.5,-92.39473684210526,-88.93110435663627
PER,Peru,TETANUS,TTCV6,2018.0,103.89473684210526,11.5,-92.39473684210526,-88.93110435663627
PHL,Philippines,TETANUS,TTCV4,2018.0,1080.5068493150684,467.9166666666667,-612.5901826484017,-56.694706103595884
PHL,Philippines,TETANUS,TTCV5,2018.0,1080.5068493150684,467.9166666666667,-612.5901826484017,-56.694706103595884
PHL,Philippines,TETANUS,TTCV6,2018.0,1080.5068493150684,467.9166666666667,-612.5901826484017,-56.694706103595884
PLW,Palau,TETANUS,DTPCV1,1986.0,0.0,0.0,0.0,
PLW,Palau,TETANUS,DTPCV3,1986.0,0.0,0.0,0.0,
PLW,Palau,TETANUS,TT2PLUS,1986.0,0.0,0.0,0.0,
PLW,Palau,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
PLW,Palau,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
PLW,Palau,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
PNG,Papua New Guinea,TETANUS,TTCV4,2018.0,67.94642857142857,7.75,-60.19642857142857,-88.5939553219448
PNG,Papua New Guinea,TETANUS,TTCV5,2018.0,67.94642857142857,7.75,-60.19642857142857,-88.5939553219448
PNG,Papua New Guinea,TETANUS,TTCV6,2018.0,67.94642857142857,7.75,-60.19642857142857,-88.5939553219448
POL,Poland,TETANUS,TTCV4,2018.0,23.861538461538462,3.4,-20.461538461538463,-85.7511283043198
POL,Poland,TETANUS,TTCV5,2018.0,23.861538461538462,3.4,-20.461538461538463,-85.7511283043198
POL,Poland,TETANUS,TTCV6,2018.0,23.861538461538462,3.4,-20.461538461538463,-85.7511283043198
PRK,Democratic People's Republic of Korea,TETANUS,TTCV4,2018.0,88.75806451612904,0.0,-88.75806451612904,-100.0
PRK,Democratic People's Republic of Korea,TETANUS,TTCV5,2018.0,88.75806451612904,0.0,-88.75806451612904,-100.0
PRK,Democratic People's Republic of Korea,TETANUS,TTCV6,2018.0,88.75806451612904,0.0,-88.75806451612904,-100.0
PRT,Portugal,TETANUS,TTCV4,2018.0,14.069444444444445,0.36363636363636365,-13.705808080808081,-97.41541775105448
PRT,Portugal,TETANUS,TTCV5,2018.0,14.069444444444445,0.36363636363636365,-13.705808080808081,-97.41541775105448
PRT,Portugal,TETANUS,TTCV6,2018.0,14.069444444444445,0.36363636363636365,-13.705808080808081,-97.41541775105448
PRY,Paraguay,TETANUS,TTCV4,2018.0,38.93421052631579,1.75,-37.18421052631579,-95.50523825616763
PRY,Paraguay,TETANUS,TTCV5,2018.0,38.93421052631579,1.75,-37.18421052631579,-95.50523825616763
PRY,Paraguay,TETANUS,TTCV6,2018.0,38.93421052631579,1.75,-37.18421052631579,-95.50523825616763
PSE,"occupied Palestinian territory, including east Jerusalem",TETANUS,TTCV4,2018.0,2.7857142857142856,0.16666666666666666,-2.619047619047619,-94.01709401709402
PSE,"occupied Palestinian territory, including east Jerusalem",TETANUS,TTCV5,2018.0,2.7857142857142856,0.16666666666666666,-2.619047619047619,-94.01709401709402
PSE,"occupied Palestinian territory, including east Jerusalem",TETANUS,TTCV6,2018.0,2.7857142857142856,0.16666666666666666,-2.619047619047619,-94.01709401709402
PYF,French Polynesia,TETANUS,DTPCV1,2000.0,1.2142857142857142,0.0,-1.2142857142857142,-100.0
PYF,French Polynesia,TETANUS,DTPCV3,1981.0,8.0,0.5098039215686274,-7.490196078431373,-93.62745098039215
PYF,French Polynesia,TETANUS,TT2PLUS,1981.0,8.0,0.5098039215686274,-7.490196078431373,-93.62745098039215
PYF,French Polynesia,TETANUS,TTCV4,2018.0,0.7906976744186046,0.0,-0.7906976744186046,-100.0
PYF,French Polynesia,TETANUS,TTCV5,2018.0,0.7906976744186046,0.0,-0.7906976744186046,-100.0
PYF,French Polynesia,TETANUS,TTCV6,2018.0,0.7906976744186046,0.0,-0.7906976744186046,-100.0
QAT,Qatar,TETANUS,TTCV4,2018.0,0.45714285714285713,0.0,-0.45714285714285713,-100.0
QAT,Qatar,TETANUS,TTCV5,2018.0,0.45714285714285713,0.0,-0.45714285714285713,-100.0
QAT,Qatar,TETANUS,TTCV6,2018.0,0.45714285714285713,0.0,-0.45714285714285713,-100.0
ROU,Romania,TETANUS,TT2PLUS,1983.0,38.0,9.025974025974026,-28.974025974025974,-76.24743677375257
ROU,Romania,TETANUS,TTCV4,2018.0,11.01388888888889,2.0,-9.01388888888889,-81.84110970996217
ROU,Romania,TETANUS,TTCV5,2018.0,11.01388888888889,2.0,-9.01388888888889,-81.84110970996217
ROU,Romania,TETANUS,TTCV6,2018.0,11.01388888888889,2.0,-9.01388888888889,-81.84110970996217
RUS,Russian Federation,TETANUS,DTPCV1,1992.0,37.0,17.642857142857142,-19.357142857142858,-52.31660231660232
RUS,Russian Federation,TETANUS,TTCV4,2018.0,21.804347826086957,4.916666666666667,-16.88768115942029,-77.45098039215685
RUS,Russian Federation,TETANUS,TTCV5,2018.0,21.804347826086957,4.916666666666667,-16.88768115942029,-77.45098039215685
RUS,Russian Federation,TETANUS,TTCV6,2018.0,21.804347826086957,4.916666666666667,-16.88768115942029,-77.45098039215685
RWA,Rwanda,TETANUS,TT2PLUS,1981.0,103.0,19.75,-83.25,-80.8252427184466
RWA,Rwanda,TETANUS,TTCV4,2018.0,24.540983606557376,2.3333333333333335,-22.207650273224044,-90.49209530171454
RWA,Rwanda,TETANUS,TTCV5,2018.0,24.540983606557376,2.3333333333333335,-22.207650273224044,-90.49209530171454
RWA,Rwanda,TETANUS,TTCV6,2018.0,24.540983606557376,2.3333333333333335,-22.207650273224044,-90.49209530171454
SAU,Saudi Arabia,TETANUS,TTCV4,2018.0,34.246153846153845,3.6666666666666665,-30.579487179487177,-89.2932015573525
SAU,Saudi Arabia,TETANUS,TTCV5,2018.0,34.246153846153845,3.6666666666666665,-30.579487179487177,-89.2932015573525
SAU,Saudi Arabia,TETANUS,TTCV6,2018.0,34.246153846153845,3.6666666666666665,-30.579487179487177,-89.2932015573525
SDN,Sudan,TETANUS,TTCV4,2018.0,602.3833333333333,33.666666666666664,-568.7166666666667,-94.41108928423209
SDN,Sudan,TETANUS,TTCV5,2018.0,602.3833333333333,33.666666666666664,-568.7166666666667,-94.41108928423209
SDN,Sudan,TETANUS,TTCV6,2018.0,602.3833333333333,33.666666666666664,-568.7166666666667,-94.41108928423209
SEN,Senegal,TETANUS,TT2PLUS,1985.0,902.4,43.63934426229508,-858.7606557377048,-95.16407975816765
SEN,Senegal,TETANUS,TTCV4,2018.0,128.03703703703704,21.666666666666668,-106.37037037037037,-83.07781313277408
SEN,Senegal,TETANUS,TTCV5,2018.0,128.03703703703704,21.666666666666668,-106.37037037037037,-83.07781313277408
SEN,Senegal,TETANUS,TTCV6,2018.0,128.03703703703704,21.666666666666668,-106.37037037037037,-83.07781313277408
SGP,Singapore,TETANUS,TTCV4,2018.0,0.42592592592592593,0.0,-0.42592592592592593,-100.0
SGP,Singapore,TETANUS,TTCV5,2018.0,0.42592592592592593,0.0,-0.42592592592592593,-100.0
SGP,Singapore,TETANUS,TTCV6,2018.0,0.42592592592592593,0.0,-0.42592592592592593,-100.0
SLB,Solomon Islands,TETANUS,TTCV4,2018.0,4.896551724137931,0.25,-4.646551724137931,-94.8943661971831
SLB,Solomon Islands,TETANUS,TTCV5,2018.0,4.896551724137931,0.25,-4.646551724137931,-94.8943661971831
SLB,Solomon Islands,TETANUS,TTCV6,2018.0,4.896551724137931,0.25,-4.646551724137931,-94.8943661971831
SLE,Sierra Leone,TETANUS,TTCV4,2018.0,169.66666666666666,111.25,-58.41666666666666,-34.43025540275049
SLE,Sierra Leone,TETANUS,TTCV5,2018.0,169.66666666666666,111.25,-58.41666666666666,-34.43025540275049
SLE,Sierra Leone,TETANUS,TTCV6,2018.0,169.66666666666666,111.25,-58.41666666666666,-34.43025540275049
SLV,El Salvador,TETANUS,TTCV4,2018.0,19.205479452054796,1.75,-17.455479452054796,-90.88801711840229
SLV,El Salvador,TETANUS,TTCV5,2018.0,19.205479452054796,1.75,-17.455479452054796,-90.88801711840229
SLV,El Salvador,TETANUS,TTCV6,2018.0,19.205479452054796,1.75,-17.455479452054796,-90.88801711840229
SMR,San Marino,TETANUS,TT2PLUS,1983.0,0.0,0.03225806451612903,0.03225806451612903,
SMR,San Marino,TETANUS,TTCV4,2018.0,0.037037037037037035,0.0,-0.037037037037037035,-100.0
SMR,San Marino,TETANUS,TTCV5,2018.0,0.037037037037037035,0.0,-0.037037037037037035,-100.0
SMR,San Marino,TETANUS,TTCV6,2018.0,0.037037037037037035,0.0,-0.037037037037037035,-100.0
SRB,Serbia,TETANUS,DTPCV1,1992.0,44.208333333333336,5.711864406779661,-38.496468926553675,-87.07966580935798
SRB,Serbia,TETANUS,DTPCV3,1981.0,58.0,15.82716049382716,-42.17283950617284,-72.71179225202215
SRB,Serbia,TETANUS,TT2PLUS,1981.0,58.0,15.82716049382716,-42.17283950617284,-72.71179225202215
SRB,Serbia,TETANUS,TTCV4,2018.0,19.375,0.2727272727272727,-19.102272727272727,-98.5923753665689
SRB,Serbia,TETANUS,TTCV5,2018.0,19.375,0.2727272727272727,-19.102272727272727,-98.5923753665689
SRB,Serbia,TETANUS,TTCV6,2018.0,19.375,0.2727272727272727,-19.102272727272727,-98.5923753665689
SSD,South Sudan,TETANUS,TTCV4,2018.0,15.4,18.3,2.9000000000000004,18.83116883116883
SSD,South Sudan,TETANUS,TTCV5,2018.0,15.4,18.3,2.9000000000000004,18.83116883116883
SSD,South Sudan,TETANUS,TTCV6,2018.0,15.4,18.3,2.9000000000000004,18.83116883116883
STP,Sao Tome and Principe,TETANUS,TT2PLUS,1981.0,12.0,3.073529411764706,-8.926470588235293,-74.38725490196077
STP,Sao Tome and Principe,TETANUS,TTCV4,2018.0,3.492063492063492,0.16666666666666666,-3.3253968253968256,-95.22727272727273
STP,Sao Tome and Principe,TETANUS,TTCV5,2018.0,3.492063492063492,0.16666666666666666,-3.3253968253968256,-95.22727272727273
STP,Sao Tome and Principe,TETANUS,TTCV6,2018.0,3.492063492063492,0.16666666666666666,-3.3253968253968256,-95.22727272727273
SUR,Suriname,TETANUS,TTCV4,2018.0,1.3733333333333333,0.09090909090909091,-1.2824242424242425,-93.38040600176522
SUR,Suriname,TETANUS,TTCV5,2018.0,1.3733333333333333,0.09090909090909091,-1.2824242424242425,-93.38040600176522
SUR,Suriname,TETANUS,TTCV6,2018.0,1.3733333333333333,0.09090909090909091,-1.2824242424242425,-93.38040600176522
SVK,Slovakia,TETANUS,DTPCV1,1993.0,0.0,0.13333333333333333,0.13333333333333333,
SVK,Slovakia,TETANUS,TTCV4,2018.0,0.15384615384615385,0.0,-0.15384615384615385,-100.0
SVK,Slovakia,TETANUS,TTCV5,2018.0,0.15384615384615385,0.0,-0.15384615384615385,-100.0
SVK,Slovakia,TETANUS,TTCV6,2018.0,0.15384615384615385,0.0,-0.15384615384615385,-100.0
SVN,Slovenia,TETANUS,DTPCV1,1992.0,6.0,1.6129032258064515,-4.387096774193548,-73.11827956989247
SVN,Slovenia,TETANUS,TTCV4,2018.0,1.9807692307692308,0.75,-1.2307692307692308,-62.135922330097095
SVN,Slovenia,TETANUS,TTCV5,2018.0,1.9807692307692308,0.75,-1.2307692307692308,-62.135922330097095
SVN,Slovenia,TETANUS,TTCV6,2018.0,1.9807692307692308,0.75,-1.2307692307692308,-62.135922330097095
SWE,Sweden,TETANUS,TT2PLUS,1981.0,4.0,0.7160493827160493,-3.2839506172839505,-82.09876543209876
SWE,Sweden,TETANUS,TTCV4,2018.0,0.7605633802816901,0.7272727272727273,-0.033290653008962834,-4.377104377104373
SWE,Sweden,TETANUS,TTCV5,2018.0,0.7605633802816901,0.7272727272727273,-0.033290653008962834,-4.377104377104373
SWE,Sweden,TETANUS,TTCV6,2018.0,0.7605633802816901,0.7272727272727273,-0.033290653008962834,-4.377104377104373
SWZ,Eswatini,TETANUS,TTCV4,2018.0,32.84848484848485,0.0,-32.84848484848485,-100.0
SWZ,Eswatini,TETANUS,TTCV5,2018.0,32.84848484848485,0.0,-32.84848484848485,-100.0
SWZ,Eswatini,TETANUS,TTCV6,2018.0,32.84848484848485,0.0,-32.84848484848485,-100.0
SXM,Sint Maarten (Dutch part),TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
SXM,Sint Maarten (Dutch part),TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
SXM,Sint Maarten (Dutch part),TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
SYC,Seychelles,TETANUS,TT2PLUS,1981.0,2.0,0.15,-1.85,-92.5
SYC,Seychelles,TETANUS,TTCV4,2018.0,0.2028985507246377,0.0,-0.2028985507246377,-100.0
SYC,Seychelles,TETANUS,TTCV5,2018.0,0.2028985507246377,0.0,-0.2028985507246377,-100.0
SYC,Seychelles,TETANUS,TTCV6,2018.0,0.2028985507246377,0.0,-0.2028985507246377,-100.0
SYR,Syrian Arab Republic,TETANUS,TTCV4,2018.0,60.986301369863014,2.5833333333333335,-58.40296803652968,-95.76407607067983
SYR,Syrian Arab Republic,TETANUS,TTCV5,2018.0,60.986301369863014,2.5833333333333335,-58.40296803652968,-95.76407607067983
SYR,Syrian Arab Republic,TETANUS,TTCV6,2018.0,60.986301369863014,2.5833333333333335,-58.40296803652968,-95.76407607067983
TCA,Turks and Caicos Islands,TETANUS,DTPCV1,2000.0,0.0,0.0,0.0,
TCA,Turks and Caicos Islands,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
TCA,Turks and Caicos Islands,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
TCA,Turks and Caicos Islands,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
TCD,Chad,TETANUS,TT2PLUS,1983.0,386.0,467.9855072463768,81.98550724637681,21.239768716677933
TCD,Chad,TETANUS,TTCV4,2018.0,494.14285714285717,270.4,-223.7428571428572,-45.27898236484534
TCD,Chad,TETANUS,TTCV5,2018.0,494.14285714285717,270.4,-223.7428571428572,-45.27898236484534
TCD,Chad,TETANUS,TTCV6,2018.0,494.14285714285717,270.4,-223.7428571428572,-45.27898236484534
TGO,Togo,TETANUS,TT2PLUS,1987.0,253.85714285714286,37.721311475409834,-216.13583138173303,-85.14073267710361
TGO,Togo,TETANUS,TTCV4,2018.0,90.68253968253968,11.833333333333334,-78.84920634920636,-86.95081393313497
TGO,Togo,TETANUS,TTCV5,2018.0,90.68253968253968,11.833333333333334,-78.84920634920636,-86.95081393313497
TGO,Togo,TETANUS,TTCV6,2018.0,90.68253968253968,11.833333333333334,-78.84920634920636,-86.95081393313497
THA,Thailand,TETANUS,TTCV4,2018.0,368.64,6.571428571428571,-362.06857142857143,-98.21738591269842
THA,Thailand,TETANUS,TTCV5,2018.0,368.64,6.571428571428571,-362.06857142857143,-98.21738591269842
THA,Thailand,TETANUS,TTCV6,2018.0,368.64,6.571428571428571,-362.06857142857143,-98.21738591269842
TJK,Tajikistan,TETANUS,DTPCV1,1992.0,1.5,0.4358974358974359,-1.064102564102564,-70.94017094017094
TJK,Tajikistan,TETANUS,TTCV4,2018.0,0.5405405405405406,0.0,-0.5405405405405406,-100.0
TJK,Tajikistan,TETANUS,TTCV5,2018.0,0.5405405405405406,0.0,-0.5405405405405406,-100.0
TJK,Tajikistan,TETANUS,TTCV6,2018.0,0.5405405405405406,0.0,-0.5405405405405406,-100.0
TKL,Tokelau,TETANUS,DTPCV1,2000.0,0.0,0.0,0.0,
TKL,Tokelau,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
TKL,Tokelau,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
TKL,Tokelau,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
TKM,Turkmenistan,TETANUS,DTPCV1,1992.0,2.0,0.25,-1.75,-87.5
TKM,Turkmenistan,TETANUS,TTCV4,2018.0,0.40476190476190477,0.0,-0.40476190476190477,-100.0
TKM,Turkmenistan,TETANUS,TTCV5,2018.0,0.40476190476190477,0.0,-0.40476190476190477,-100.0
TKM,Turkmenistan,TETANUS,TTCV6,2018.0,0.40476190476190477,0.0,-0.40476190476190477,-100.0
TLS,Timor-Leste,TETANUS,TTCV4,2018.0,3.4,0.9,-2.5,-73.52941176470588
TLS,Timor-Leste,TETANUS,TTCV5,2018.0,3.4,0.9,-2.5,-73.52941176470588
TLS,Timor-Leste,TETANUS,TTCV6,2018.0,3.4,0.9,-2.5,-73.52941176470588
TON,Tonga,TETANUS,TTCV4,2018.0,0.38028169014084506,0.0,-0.38028169014084506,-100.0
TON,Tonga,TETANUS,TTCV5,2018.0,0.38028169014084506,0.0,-0.38028169014084506,-100.0
TON,Tonga,TETANUS,TTCV6,2018.0,0.38028169014084506,0.0,-0.38028169014084506,-100.0
